id before_type
108244 VISIT_EVENT
108340 VISIT_EVENT
108339 VISIT_EVENT
108183 VISIT_EVENT
108015 VISIT_EVENT
108251 VISIT_EVENT
108329 VISIT_EVENT
108067 VISIT_EVENT
108061 VISIT_EVENT
108237 VISIT_EVENT
108343 VISIT_EVENT
108311 VISIT_EVENT
108182 VISIT_EVENT
108043 VISIT_EVENT
108240 VISIT_EVENT
108247 VISIT_EVENT
108399 "CONDITION_EVENT VISIT_EVENT"
108335 VISIT_EVENT
108242 VISIT_EVENT
108313 VISIT_EVENT
108341 VISIT_EVENT
108010 VISIT_EVENT
108016 VISIT_EVENT
108312 VISIT_EVENT
108310 VISIT_EVENT
108325 VISIT_EVENT
108324 VISIT_EVENT
108042 VISIT_EVENT
108233 VISIT_EVENT
108254 VISIT_EVENT
108235 VISIT_EVENT
108338 VISIT_EVENT
108308 VISIT_EVENT
108314 VISIT_EVENT
108319 VISIT_EVENT
108398 VISIT_EVENT
108252 VISIT_EVENT
108246 VISIT_EVENT
108380 VISIT_EVENT
108013 VISIT_EVENT
108305 VISIT_EVENT
159919 FIRST
159923 FIRST
159928 FIRST
159908 FIRST
159905 FIRST
159960 FIRST
159912 FIRST
159902 FIRST
159922 FIRST
159909 FIRST
159906 FIRST
159903 FIRST
159918 FIRST
159929 FIRST
159914 FIRST
159911 FIRST
159925 FIRST
159924 FIRST
159920 FIRST
159916 FIRST
159927 FIRST
159926 FIRST
159921 FIRST
159915 FIRST
159917 FIRST
159910 FIRST
159907 FIRST
159913 FIRST
159904 FIRST
527 FIRST
197582 FIRST
197594 FIRST
197580 FIRST
197589 TREATMENT_EVENT
197577 FIRST
197578 FIRST
197583 TREATMENT_EVENT
197588 FIRST
197581 FIRST
197595 FIRST
197591 FIRST
197585 FIRST
197587 TREATMENT_EVENT
197584 FIRST
197593 FIRST
197590 FIRST
197592 TREATMENT_EVENT
197586 TREATMENT_EVENT
197596 FIRST
197579 FIRST
193799 FIRST
195203 FIRST
195220 VISIT_EVENT
193798 FIRST
195202 FIRST
195205 FIRST
193820 VISIT_EVENT
193819 TREATMENT_EVENT
195211 FIRST
193796 FIRST
193824 VISIT_EVENT
195213 TREATMENT_EVENT
195216 FIRST
193805 TREATMENT_EVENT
193822 FIRST
193807 FIRST
193809 FIRST
195212 FIRST
193804 TREATMENT_EVENT
193794 FIRST
193823 FIRST
193817 FIRST
195201 FIRST
195215 TREATMENT_EVENT
193821 FIRST
193806 FIRST
193812 FIRST
195206 TREATMENT_EVENT
193813 TREATMENT_EVENT
195217 FIRST
195210 FIRST
195218 FIRST
193795 FIRST
193800 FIRST
195208 FIRST
195207 FIRST
195219 FIRST
193816 FIRST
193797 FIRST
195209 TREATMENT_EVENT
193810 FIRST
195204 FIRST
193802 VISIT_EVENT
193815 FIRST
193818 FIRST
195214 FIRST
193801 FIRST
195200 CONDITION_EVENT
193814 VISIT_EVENT
193808 FIRST
193803 TREATMENT_EVENT
193811 FIRST
192930 FIRST
192140 FIRST
192923 FIRST
192148 TREATMENT_EVENT
192147 FIRST
192909 TREATMENT_EVENT
192936 TREATMENT_EVENT
192924 TREATMENT_EVENT
192138 FIRST
192928 FIRST
192916 FIRST
192158 TREATMENT_EVENT
192901 FIRST
192937 FIRST
192156 FIRST
192151 FIRST
192145 TREATMENT_EVENT
192914 FIRST
192920 FIRST
192942 VISIT_EVENT
192926 FIRST
192904 FIRST
192906 FIRST
192154 FIRST
192935 FIRST
192917 FIRST
192910 TREATMENT_EVENT
192905 FIRST
192141 FIRST
192925 TREATMENT_EVENT
192941 FIRST
192142 FIRST
192159 FIRST
192938 FIRST
192152 FIRST
192146 FIRST
192913 FIRST
192139 FIRST
192934 FIRST
192903 FIRST
192939 FIRST
192929 FIRST
192940 CONDITION_EVENT
192932 FIRST
192919 FIRST
192933 FIRST
192136 FIRST
192902 FIRST
192918 FIRST
192134 FIRST
192907 FIRST
192927 FIRST
192912 TREATMENT_EVENT
192921 FIRST
192922 TREATMENT_EVENT
192137 FIRST
192157 TREATMENT_EVENT
192150 FIRST
192143 TREATMENT_EVENT
192135 FIRST
192915 FIRST
192160 VISIT_EVENT
192155 FIRST
192149 FIRST
192144 FIRST
192931 FIRST
192153 FIRST
192911 TREATMENT_EVENT
192908 FIRST
189676 FIRST
189668 FIRST
189655 FIRST
189680 TREATMENT_EVENT
189654 FIRST
189646 FIRST
189650 TREATMENT_EVENT
189685 FIRST
189677 FIRST
189656 TREATMENT_EVENT
189673 FIRST
189670 FIRST
189664 TREATMENT_EVENT
189657 TREATMENT_EVENT
189665 TREATMENT_EVENT
189667 FIRST
189687 FIRST
189681 FIRST
189666 TREATMENT_EVENT
189647 FIRST
189661 TREATMENT_EVENT
189652 TREATMENT_EVENT
189659 FIRST
189658 FIRST
189672 FIRST
189653 FIRST
189674 FIRST
189686 FIRST
189675 FIRST
189648 TREATMENT_EVENT
189669 FIRST
189663 FIRST
189662 FIRST
189649 FIRST
189683 FIRST
189682 CONDITION_EVENT
189651 FIRST
189679 TREATMENT_EVENT
189684 FIRST
189660 FIRST
189678 FIRST
189688 VISIT_EVENT
189645 FIRST
189671 TREATMENT_EVENT
186638 FIRST
186643 FIRST
186641 FIRST
186632 FIRST
186644 FIRST
186634 FIRST
186637 FIRST
186636 TREATMENT_EVENT
186640 TREATMENT_EVENT
186639 TREATMENT_EVENT
186635 FIRST
186645 VISIT_EVENT
186630 FIRST
186646 VISIT_EVENT
186633 FIRST
186642 FIRST
186631 FIRST
184829 TREATMENT_EVENT
184823 FIRST
184841 FIRST
184827 FIRST
184831 FIRST
184839 VISIT_EVENT
184843 VISIT_EVENT
184842 FIRST
184836 FIRST
184840 FIRST
184835 FIRST
184821 FIRST
184822 FIRST
184832 FIRST
184838 FIRST
184824 FIRST
184830 CONDITION_EVENT
184833 FIRST
184837 FIRST
184820 FIRST
184825 FIRST
184828 FIRST
184826 FIRST
184834 FIRST
180447 VISIT_EVENT
180437 FIRST
181195 TREATMENT_EVENT
181196 TREATMENT_EVENT
180435 FIRST
181206 FIRST
181197 TREATMENT_EVENT
180438 FIRST
180450 FIRST
181187 FIRST
180449 FIRST
180432 FIRST
181188 FIRST
181198 TREATMENT_EVENT
181190 FIRST
181200 FIRST
181192 FIRST
180451 VISIT_EVENT
180433 FIRST
181194 FIRST
181184 FIRST
180434 FIRST
181191 TREATMENT_EVENT
181203 VISIT_EVENT
181207 VISIT_EVENT
181202 FIRST
181189 FIRST
180445 FIRST
181186 FIRST
181205 FIRST
180440 FIRST
180443 FIRST
180439 FIRST
181193 FIRST
180436 FIRST
180442 TREATMENT_EVENT
180446 TREATMENT_EVENT
180448 FIRST
181204 FIRST
180444 TREATMENT_EVENT
181185 FIRST
180441 TREATMENT_EVENT
181199 FIRST
181201 FIRST
178703 FIRST
178697 FIRST
178701 FIRST
178677 FIRST
178700 TREATMENT_EVENT
178687 TREATMENT_EVENT
178678 FIRST
178685 FIRST
178698 TREATMENT_EVENT
178694 FIRST
178693 FIRST
178686 TREATMENT_EVENT
178682 FIRST
178688 FIRST
178689 FIRST
178696 FIRST
178684 FIRST
178680 FIRST
178699 TREATMENT_EVENT
178702 FIRST
178690 FIRST
178704 FIRST
178691 FIRST
178695 FIRST
178676 FIRST
178679 FIRST
178705 VISIT_EVENT
178683 TREATMENT_EVENT
178681 FIRST
178692 FIRST
139832 FIRST
141545 FIRST
140716 FIRST
140551 FIRST
140920 CONDITION_EVENT
140713 FIRST
140718 TREATMENT_EVENT
140119 FIRST
140425 CONDITION_EVENT
139831 FIRST
140423 FIRST
140421 FIRST
139834 CONDITION_EVENT
140553 CONDITION_EVENT
140118 FIRST
141543 FIRST
140422 FIRST
140715 FIRST
140120 FIRST
140915 FIRST
139833 FIRST
140424 FIRST
140122 TREATMENT_EVENT
140717 FIRST
140550 FIRST
140916 CONDITION_EVENT
139830 FIRST
141546 FIRST
140549 FIRST
140552 FIRST
141544 FIRST
140121 FIRST
141542 FIRST
140714 CONDITION_EVENT
141541 FIRST
140548 FIRST
139829 FIRST
140919 FIRST
140918 FIRST
140917 FIRST
138904 CONDITION_EVENT
138457 FIRST
138901 FIRST
138170 FIRST
138187 MEASUREMENT_EVENT
138900 FIRST
138186 FIRST
138525 FIRST
138185 FIRST
138526 TREATMENT_EVENT
138169 FIRST
138172 CONDITION_EVENT
138903 FIRST
138902 FIRST
138168 CONDITION_EVENT
138184 FIRST
138456 CONDITION_EVENT
138171 FIRST
138455 FIRST
117498 FIRST
117490 FIRST
117665 FIRST
117360 FIRST
117505 FIRST
117358 FIRST
117679 FIRST
117668 FIRST
117422 FIRST
117456 FIRST
117497 FIRST
117489 FIRST
117674 FIRST
117501 FIRST
117416 FIRST
117670 FIRST
117429 FIRST
117680 FIRST
117785 FIRST
117353 FIRST
117432 FIRST
117672 FIRST
117485 FIRST
117458 FIRST
117682 FIRST
117667 FIRST
117690 FIRST
117691 FIRST
117382 FIRST
117694 FIRST
117693 FIRST
117433 FIRST
117687 FIRST
117654 FIRST
117666 FIRST
117499 FIRST
117383 FIRST
117663 FIRST
117355 FIRST
117681 FIRST
117425 FIRST
117488 FIRST
117675 FIRST
117686 FIRST
117421 FIRST
117676 FIRST
117753 FIRST
117504 FIRST
117496 FIRST
117430 FIRST
117493 FIRST
117381 FIRST
117356 FIRST
117683 FIRST
117711 FIRST
117495 FIRST
117359 FIRST
117688 FIRST
117502 FIRST
117380 FIRST
117506 FIRST
117786 CONDITION_EVENT
117653 FIRST
117669 FIRST
117385 FIRST
117419 FIRST
117487 FIRST
117486 FIRST
117684 FIRST
117678 FIRST
117754 FIRST
117462 FIRST
117685 FIRST
117500 FIRST
117677 FIRST
117656 FIRST
117431 FIRST
117712 FIRST
117417 FIRST
117423 FIRST
117692 FIRST
117710 FIRST
117708 FIRST
117664 FIRST
117457 FIRST
117424 FIRST
117709 FIRST
117354 FIRST
117689 FIRST
117673 FIRST
117659 FIRST
117352 FIRST
117494 FIRST
117671 FIRST
117660 FIRST
117491 FIRST
117697 FIRST
117492 FIRST
117507 FIRST
117428 FIRST
117661 FIRST
117384 FIRST
117357 FIRST
117503 FIRST
117658 FIRST
117662 FIRST
105558 FIRST
107202 FIRST
105566 FIRST
105600 FIRST
105707 FIRST
105567 FIRST
105577 FIRST
107211 FIRST
107203 FIRST
105580 FIRST
105554 FIRST
106235 FIRST
105561 FIRST
107217 FIRST
107214 FIRST
105697 FIRST
105574 FIRST
105685 FIRST
105630 FIRST
105639 FIRST
105644 FIRST
105679 FIRST
107221 FIRST
105702 FIRST
105648 FIRST
105649 FIRST
105687 FIRST
105640 FIRST
105645 FIRST
105638 FIRST
107208 FIRST
105701 FIRST
105628 FIRST
105698 FIRST
105642 FIRST
105575 FIRST
105684 FIRST
105791 FIRST
105699 FIRST
105560 FIRST
105675 FIRST
105708 FIRST
107215 FIRST
105680 FIRST
105706 FIRST
105689 FIRST
105793 FIRST
105562 FIRST
105705 FIRST
107212 FIRST
105564 FIRST
105637 FIRST
105641 FIRST
105634 FIRST
107209 FIRST
105695 FIRST
105599 FIRST
105690 FIRST
105636 FIRST
107220 FIRST
105696 FIRST
107204 FIRST
105553 FIRST
107206 FIRST
105792 FIRST
105631 FIRST
107207 FIRST
105559 FIRST
105683 FIRST
105682 FIRST
105686 FIRST
105692 FIRST
105676 FIRST
105704 FIRST
107205 FIRST
105691 FIRST
105557 FIRST
105563 FIRST
105789 FIRST
105646 FIRST
107218 FIRST
105581 FIRST
105647 FIRST
105681 FIRST
107219 FIRST
105693 FIRST
107216 FIRST
106236 FIRST
105633 FIRST
105598 FIRST
105790 FIRST
105700 FIRST
107223 FIRST
107213 FIRST
105635 FIRST
105627 FIRST
105632 FIRST
105643 FIRST
105579 FIRST
105629 FIRST
107222 FIRST
105794 FIRST
105565 FIRST
105556 FIRST
105688 FIRST
105694 FIRST
105703 FIRST
105578 FIRST
107210 FIRST
105555 FIRST
99585 FIRST
98104 FIRST
98246 FIRST
98238 FIRST
98395 FIRST
98252 FIRST
98122 FIRST
98111 FIRST
98265 FIRST
99578 FIRST
98249 FIRST
97812 FIRST
98406 FIRST
98407 FIRST
97816 FIRST
98106 FIRST
98108 FIRST
98115 FIRST
98251 FIRST
98254 FIRST
97903 FIRST
98408 FIRST
99596 FIRST
98263 FIRST
97815 FIRST
99581 FIRST
98117 FIRST
99584 FIRST
98266 FIRST
98405 FIRST
99591 FIRST
98124 FIRST
98258 FIRST
97814 FIRST
98261 FIRST
98269 FIRST
98113 FIRST
97909 FIRST
99575 FIRST
98019 FIRST
99579 FIRST
98253 FIRST
98257 FIRST
98107 FIRST
98256 FIRST
98260 FIRST
98020 FIRST
99580 FIRST
97813 FIRST
99595 FIRST
99594 FIRST
97811 FIRST
98262 FIRST
98103 FIRST
98259 FIRST
98121 FIRST
97908 FIRST
98021 FIRST
99593 FIRST
98116 FIRST
98270 FIRST
98264 FIRST
99576 FIRST
98119 FIRST
98239 FIRST
98255 FIRST
98268 FIRST
99587 FIRST
98248 FIRST
97809 FIRST
99586 FIRST
98120 FIRST
98123 FIRST
98110 FIRST
98404 FIRST
98243 FIRST
98114 FIRST
99589 FIRST
99201 FIRST
98109 FIRST
97817 FIRST
99582 FIRST
98242 FIRST
99590 FIRST
98267 FIRST
98118 FIRST
98102 FIRST
98112 FIRST
97907 FIRST
98245 FIRST
99577 FIRST
98271 FIRST
98244 FIRST
99200 FIRST
99588 FIRST
98250 FIRST
97910 FIRST
97904 FIRST
98247 FIRST
97906 FIRST
99592 FIRST
98105 FIRST
99583 FIRST
97810 FIRST
94087 FIRST
94065 FIRST
93914 FIRST
94012 FIRST
94277 FIRST
94004 FIRST
94061 FIRST
94019 FIRST
94279 FIRST
94074 FIRST
94064 FIRST
94083 FIRST
93857 FIRST
94086 FIRST
94002 FIRST
93863 FIRST
94297 FIRST
94080 FIRST
94008 FIRST
94009 FIRST
94066 FIRST
94001 FIRST
94010 FIRST
94000 FIRST
94090 FIRST
94021 FIRST
94069 FIRST
94285 FIRST
94276 FIRST
93856 FIRST
94003 FIRST
94007 FIRST
94274 FIRST
93855 FIRST
94089 FIRST
94291 FIRST
93904 FIRST
94067 FIRST
94011 FIRST
94063 FIRST
94081 FIRST
94290 FIRST
93969 FIRST
93862 FIRST
94077 FIRST
94292 FIRST
94288 FIRST
94079 FIRST
94281 FIRST
94072 FIRST
94085 FIRST
94057 FIRST
93908 FIRST
94275 FIRST
94070 FIRST
94015 FIRST
94068 FIRST
93905 FIRST
94071 FIRST
94226 FIRST
94078 FIRST
93859 FIRST
94014 FIRST
93911 FIRST
93907 FIRST
94289 FIRST
94076 FIRST
94296 FIRST
93858 FIRST
94287 FIRST
94280 FIRST
94282 FIRST
94298 FIRST
94017 FIRST
94227 FIRST
94283 FIRST
94073 FIRST
94284 FIRST
94088 FIRST
93909 FIRST
94075 FIRST
93861 FIRST
94171 FIRST
94286 FIRST
94006 FIRST
94295 FIRST
94294 FIRST
93967 FIRST
94272 FIRST
93903 FIRST
93968 FIRST
94278 FIRST
94013 FIRST
94016 FIRST
94293 FIRST
94084 FIRST
94005 FIRST
93910 FIRST
94058 FIRST
94018 FIRST
94062 FIRST
93999 FIRST
93860 FIRST
94082 FIRST
94273 FIRST
94020 FIRST
90355 FIRST
90212 FIRST
90198 FIRST
90207 FIRST
90214 FIRST
90112 FIRST
90114 FIRST
90122 FIRST
90357 FIRST
90224 FIRST
90231 FIRST
90226 FIRST
90123 FIRST
90354 FIRST
90211 FIRST
90221 FIRST
90203 FIRST
90109 FIRST
90206 FIRST
90230 FIRST
90218 FIRST
90219 FIRST
90108 FIRST
90229 FIRST
90216 FIRST
90223 FIRST
90220 FIRST
90273 FIRST
90210 FIRST
90199 FIRST
90209 FIRST
90213 FIRST
90356 FIRST
90228 FIRST
90111 FIRST
90326 FIRST
90204 FIRST
90227 FIRST
90353 FIRST
90115 FIRST
90205 FIRST
90121 FIRST
90208 FIRST
90113 FIRST
90217 FIRST
90325 FIRST
90222 FIRST
90225 FIRST
90215 FIRST
90202 FIRST
86794 FIRST
86790 FIRST
86795 FIRST
86792 FIRST
86809 FIRST
86791 FIRST
86793 FIRST
86810 FIRST
86808 FIRST
86801 FIRST
86798 FIRST
86806 FIRST
86796 FIRST
86811 FIRST
86797 FIRST
86803 FIRST
86805 FIRST
86799 FIRST
86802 FIRST
86807 FIRST
86804 FIRST
86800 FIRST
85281 FIRST
85180 FIRST
85179 FIRST
85404 FIRST
85405 FIRST
85118 FIRST
85408 FIRST
85178 FIRST
85257 FIRST
85288 FIRST
85397 FIRST
85296 FIRST
85185 FIRST
85299 FIRST
85378 FIRST
85383 FIRST
85401 FIRST
85292 FIRST
85403 FIRST
85284 FIRST
85399 FIRST
85297 FIRST
85150 FIRST
85395 FIRST
85149 FIRST
85409 FIRST
85394 FIRST
85282 FIRST
85175 FIRST
85279 FIRST
85152 FIRST
85121 FIRST
85286 FIRST
85188 FIRST
85407 FIRST
85590 FIRST
85379 FIRST
85122 FIRST
85406 FIRST
85411 FIRST
85117 FIRST
85119 FIRST
85396 FIRST
85391 FIRST
85674 FIRST
85187 FIRST
85125 FIRST
85392 FIRST
85186 FIRST
85389 FIRST
85388 FIRST
85174 FIRST
85402 FIRST
85184 FIRST
85280 FIRST
85256 FIRST
85295 FIRST
85124 FIRST
85147 FIRST
85400 FIRST
85151 FIRST
85148 FIRST
85181 FIRST
85258 FIRST
85287 FIRST
85390 FIRST
85385 FIRST
85387 FIRST
85293 FIRST
85393 FIRST
85675 FIRST
85382 FIRST
85278 FIRST
85410 FIRST
85177 FIRST
85381 FIRST
85591 FIRST
85290 FIRST
85386 FIRST
85285 FIRST
85298 FIRST
85123 FIRST
85277 FIRST
85398 FIRST
85289 FIRST
85283 FIRST
85537 FIRST
85384 FIRST
85120 FIRST
85294 FIRST
85291 FIRST
65982 FIRST
65983 FIRST
65797 FIRST
65985 FIRST
65794 FIRST
65817 FIRST
65795 FIRST
65984 FIRST
65981 FIRST
65850 FIRST
65849 FIRST
65796 FIRST
65816 FIRST
65766 FIRST
65739 FIRST
65702 FIRST
65712 FIRST
65759 FIRST
65763 FIRST
65755 FIRST
65725 FIRST
65748 FIRST
65749 FIRST
65771 FIRST
65776 FIRST
65775 FIRST
65783 FIRST
65730 FIRST
65772 FIRST
65770 FIRST
65753 FIRST
65778 FIRST
65760 FIRST
65793 FIRST
65762 FIRST
65706 FIRST
65734 FIRST
65789 FIRST
65729 FIRST
65773 FIRST
65769 FIRST
65743 FIRST
65765 FIRST
65710 FIRST
65779 FIRST
65744 FIRST
65781 FIRST
65761 FIRST
65785 FIRST
65788 FIRST
65782 FIRST
65713 FIRST
65791 FIRST
65735 FIRST
65709 FIRST
65777 FIRST
65699 FIRST
65758 FIRST
65774 FIRST
65790 FIRST
65786 FIRST
65711 FIRST
65733 FIRST
65722 FIRST
65792 FIRST
65742 FIRST
65767 FIRST
65752 FIRST
65754 FIRST
65705 FIRST
65726 FIRST
65740 FIRST
65737 FIRST
65738 FIRST
65764 FIRST
65741 FIRST
65720 FIRST
65731 FIRST
65756 FIRST
65727 FIRST
65700 FIRST
65728 FIRST
65703 FIRST
65780 FIRST
65757 FIRST
65721 FIRST
65736 FIRST
65732 FIRST
65723 FIRST
65784 FIRST
65719 FIRST
65787 FIRST
65724 FIRST
65704 FIRST
65768 FIRST
51194 FIRST
51309 FIRST
51345 FIRST
51187 FIRST
51202 FIRST
51104 FIRST
51300 FIRST
51150 FIRST
51102 FIRST
51306 FIRST
51154 FIRST
51192 FIRST
51199 FIRST
51126 FIRST
51190 FIRST
51064 FIRST
51157 FIRST
51200 FIRST
51320 FIRST
51093 FIRST
51062 FIRST
51189 FIRST
51296 FIRST
51098 FIRST
51060 FIRST
51079 FIRST
51332 FIRST
51348 FIRST
51188 FIRST
51186 FIRST
51301 FIRST
51334 FIRST
51322 FIRST
51319 FIRST
51330 FIRST
51207 FIRST
51086 FIRST
51347 FIRST
51067 FIRST
51063 FIRST
51317 FIRST
51091 FIRST
51318 FIRST
51302 FIRST
51135 FIRST
51153 FIRST
51313 FIRST
51065 FIRST
51331 FIRST
51305 FIRST
51329 FIRST
51191 FIRST
51090 FIRST
51321 FIRST
51333 FIRST
51295 FIRST
51196 FIRST
51092 FIRST
51193 FIRST
51335 FIRST
51310 FIRST
51323 FIRST
51097 FIRST
51106 FIRST
51206 FIRST
51315 FIRST
51099 FIRST
51105 FIRST
51308 FIRST
51311 FIRST
51096 FIRST
51304 FIRST
51103 FIRST
51327 FIRST
51205 FIRST
51203 FIRST
51078 FIRST
51127 FIRST
51307 FIRST
51346 FIRST
51325 FIRST
51324 FIRST
51136 FIRST
51299 FIRST
51336 FIRST
51095 FIRST
51314 FIRST
51152 FIRST
51316 FIRST
51066 FIRST
51088 FIRST
51303 FIRST
51326 FIRST
51197 FIRST
51158 FIRST
51204 FIRST
51151 FIRST
51198 FIRST
51208 FIRST
51312 FIRST
51137 FIRST
51087 FIRST
51061 FIRST
51201 FIRST
51068 FIRST
51195 FIRST
51089 FIRST
51328 FIRST
51349 FIRST
51156 FIRST
51338 FIRST
51155 FIRST
34844 FIRST
34597 FIRST
34732 FIRST
34836 FIRST
34666 FIRST
34570 FIRST
34858 FIRST
34869 FIRST
34573 FIRST
34994 FIRST
34843 FIRST
34725 FIRST
34842 FIRST
34554 FIRST
34731 FIRST
34741 FIRST
34856 FIRST
34730 FIRST
34847 FIRST
34735 FIRST
34862 FIRST
35053 FIRST
34592 FIRST
34739 FIRST
34746 FIRST
35465 FIRST
34552 FIRST
34859 FIRST
34593 FIRST
35467 FIRST
34793 FIRST
34665 FIRST
34736 FIRST
34839 FIRST
34852 FIRST
35468 FIRST
34848 FIRST
34572 FIRST
34733 FIRST
34840 FIRST
34841 FIRST
34851 FIRST
34596 FIRST
34865 FIRST
34738 FIRST
34861 FIRST
34729 FIRST
34996 FIRST
34557 FIRST
34849 FIRST
34975 FIRST
34727 FIRST
34595 FIRST
34574 FIRST
34740 FIRST
34857 FIRST
34726 FIRST
34742 FIRST
34556 FIRST
34555 FIRST
34745 FIRST
34734 FIRST
34798 FIRST
34551 FIRST
34854 FIRST
34664 FIRST
35052 FIRST
34850 FIRST
34743 FIRST
34863 FIRST
34867 FIRST
34744 FIRST
34571 FIRST
34728 FIRST
35464 FIRST
34853 FIRST
34995 FIRST
34993 FIRST
34976 FIRST
34835 FIRST
35466 FIRST
34860 FIRST
34737 FIRST
34864 FIRST
34868 FIRST
34553 FIRST
34997 FIRST
34598 FIRST
34855 FIRST
34550 FIRST
34846 FIRST
34866 FIRST
34845 FIRST
34575 FIRST
25300 FIRST
25364 FIRST
25338 FIRST
25347 FIRST
25341 FIRST
25310 FIRST
25372 FIRST
25360 FIRST
25336 FIRST
25348 FIRST
25292 FIRST
25340 FIRST
25354 FIRST
25329 FIRST
25294 FIRST
25293 FIRST
25339 FIRST
25369 FIRST
25358 FIRST
25311 FIRST
25297 FIRST
25302 FIRST
25327 FIRST
25309 FIRST
25350 FIRST
25306 FIRST
25366 FIRST
25362 FIRST
25374 FIRST
25355 FIRST
25359 FIRST
25288 FIRST
25328 FIRST
25312 FIRST
25352 FIRST
25303 FIRST
25476 FIRST
25344 FIRST
25321 FIRST
25307 FIRST
25322 FIRST
25308 FIRST
25367 FIRST
25361 FIRST
25363 FIRST
25317 FIRST
25298 FIRST
25319 FIRST
25324 FIRST
25334 FIRST
25349 FIRST
25313 FIRST
25373 FIRST
25314 FIRST
25337 FIRST
25326 FIRST
25353 FIRST
25368 FIRST
25346 FIRST
25318 FIRST
25351 FIRST
25301 FIRST
25320 FIRST
25315 FIRST
25325 FIRST
25291 FIRST
25333 FIRST
25287 FIRST
25289 FIRST
25316 FIRST
25296 FIRST
25323 FIRST
25345 FIRST
25305 FIRST
25357 FIRST
25371 FIRST
25295 FIRST
25370 FIRST
25356 FIRST
25335 FIRST
25299 FIRST
25290 FIRST
25365 FIRST
25477 FIRST
25332 FIRST
25331 FIRST
25330 FIRST
13498 FIRST
13397 FIRST
14765 FIRST
13129 FIRST
14820 FIRST
14448 FIRST
15322 FIRST
14389 FIRST
15600 FIRST
13411 FIRST
14759 FIRST
13407 FIRST
13494 FIRST
14817 FIRST
13136 FIRST
13492 FIRST
13395 FIRST
14390 FIRST
13410 FIRST
13171 FIRST
14727 FIRST
13396 FIRST
15292 FIRST
15603 FIRST
13493 FIRST
14447 FIRST
14818 FIRST
13409 FIRST
13135 FIRST
13172 FIRST
13496 FIRST
13497 FIRST
15321 FIRST
13398 FIRST
14446 FIRST
13146 FIRST
14449 FIRST
14388 FIRST
13128 FIRST
14740 FIRST
13145 FIRST
14451 FIRST
15601 FIRST
15543 FIRST
15604 FIRST
14726 FIRST
15296 FIRST
13394 FIRST
13635 FIRST
13406 FIRST
15324 FIRST
13408 FIRST
15599 FIRST
13578 FIRST
15323 FIRST
15294 FIRST
13573 FIRST
14386 FIRST
14452 FIRST
13634 FIRST
14387 FIRST
15295 FIRST
13499 FIRST
15293 FIRST
15542 FIRST
14766 FIRST
15602 FIRST
13577 FIRST
13134 FIRST
13491 FIRST
13127 FIRST
14450 FIRST
851 VISIT_EVENT
909 FIRST
1210 "CONDITION_EVENT MEASUREMENT_EVENT TREATMENT_EVENT"
1152 VISIT_EVENT
1396 VISIT_EVENT
1506 FIRST
1452 FIRST
1399 FIRST
1576 VISIT_EVENT
1638 VISIT_EVENT
1609 VISIT_EVENT
12285 FIRST
12884 FIRST
12448 FIRST
12284 FIRST
11509 FIRST
11961 FIRST
12633 FIRST
12883 FIRST
11513 FIRST
12847 FIRST
10815 FIRST
11976 FIRST
12651 FIRST
12650 FIRST
11511 FIRST
12433 FIRST
12432 FIRST
12908 FIRST
12449 FIRST
11510 FIRST
11231 FIRST
12313 FIRST
12283 FIRST
12311 FIRST
11230 FIRST
11504 FIRST
12897 FIRST
11977 FIRST
11512 FIRST
11975 FIRST
12312 FIRST
12909 FIRST
12632 FIRST
14728 FIRST
13495 FIRST
14821 FIRST
14729 FIRST
13393 FIRST
197312 FIRST
197305 FIRST
197301 FIRST
197308 TREATMENT_EVENT
197307 FIRST
197302 TREATMENT_EVENT
197309 TREATMENT_EVENT
197316 FIRST
197303 FIRST
197306 TREATMENT_EVENT
197315 FIRST
197311 TREATMENT_EVENT
197304 FIRST
197310 FIRST
197313 FIRST
197314 TREATMENT_EVENT
197318 FIRST
197317 FIRST
186964 TREATMENT_EVENT
186968 TREATMENT_EVENT
186962 FIRST
186972 VISIT_EVENT
186965 TREATMENT_EVENT
186971 TREATMENT_EVENT
186967 FIRST
186973 VISIT_EVENT
186963 VISIT_EVENT
186960 FIRST
186966 FIRST
186961 FIRST
186958 FIRST
186959 FIRST
186969 FIRST
186970 FIRST
177591 VISIT_EVENT
177586 FIRST
177589 FIRST
177585 CONDITION_EVENT
177793 "CONDITION_EVENT VISIT_EVENT"
177590 FIRST
177587 FIRST
177588 FIRST
140958 FIRST
139894 CONDITION_EVENT
139893 FIRST
140957 FIRST
139892 CONDITION_EVENT
140956 FIRST
138333 CONDITION_EVENT
138332 FIRST
138334 MEASUREMENT_EVENT
106738 FIRST
106741 FIRST
106480 FIRST
106796 FIRST
106718 FIRST
106717 FIRST
106548 FIRST
106798 FIRST
106417 FIRST
106710 FIRST
106731 FIRST
106560 FIRST
106709 FIRST
106563 FIRST
106558 FIRST
106742 FIRST
106794 FIRST
106546 FIRST
106561 FIRST
106421 FIRST
106553 FIRST
106479 FIRST
106554 FIRST
106726 FIRST
106414 FIRST
106795 FIRST
106727 FIRST
106725 FIRST
106497 FIRST
106448 FIRST
106451 FIRST
106416 FIRST
106737 FIRST
106486 FIRST
106715 FIRST
106550 FIRST
106716 FIRST
106549 FIRST
106552 FIRST
106418 FIRST
106744 FIRST
106735 FIRST
